Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
teste2,org.apache.cassandra.db.rows,CellInLegacyOrderIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,ComplexColumnDeletion,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,CellResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,BaseRowIterator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CloseableIterator
teste2,org.apache.cassandra.db.rows,AbstractRow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,AbstractUnfilteredRowIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,AbstractUnfilteredRowIterator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractIterator; UnfilteredRowIterator
teste2,org.apache.cassandra.db.rows,RangeTombstoneBoundaryMarker,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
teste2,org.apache.cassandra.db.rows,CellPath,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BOTTOM; TOP; EMPTY_SIZE; value
teste2,org.apache.cassandra.db.rows,CellPath,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
teste2,org.apache.cassandra.db.rows,Serializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,CollectionCellPath,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,EmptyCellPath,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,EncodingStats,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TIMESTAMP_EPOCH; DELETION_TIME_EPOCH; TTL_EPOCH; NO_STATS; serializer; minTimestamp; minLocalDeletionTime; minTTL; isTimestampSet; minTimestamp; isDelTimeSet; minDeletionTime; isTTLSet; minTTL
teste2,org.apache.cassandra.db.rows,Collector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Serializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,ColumnData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: comparator; column
teste2,org.apache.cassandra.db.rows,UnfilteredRowIterators,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
teste2,org.apache.cassandra.db.rows,MergeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Extend,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Cloner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Validator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Logger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,MergeReducer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Unfiltered,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Clusterable
teste2,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; IS_EMPTY; IS_REVERSED; HAS_PARTITION_DELETION; HAS_STATIC_ROW; HAS_ROW_ESTIMATE; serializer; builder; sHeader; key; isReversed; isEmpty; partitionDeletion; staticRow; rowEstimate
teste2,org.apache.cassandra.db.rows,Header,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Header,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sHeader; key; isReversed; isEmpty; partitionDeletion; staticRow; rowEstimate
teste2,org.apache.cassandra.db.rows,AbstractCell,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Merger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.db.rows,Cell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NO_TTL; NO_DELETION_TIME; comparator; serializer
teste2,org.apache.cassandra.db.rows,Serializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
